run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12601-o42601-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12601,0,,42601,high_accuracy_bounded,complete,8.445388997722691,8.445388997722691,1096.7584909515926,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,2.2737367544323206e-13,2618,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12601-o42601-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12601-o42601-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12602-o42602-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12602,0,,42602,high_accuracy_bounded,complete,11.075165820349174,11.075165820349174,1924.7981848262855,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,2.2737367544323206e-13,2608,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12602-o42602-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12602-o42602-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12603-o42603-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12603,0,,42603,high_accuracy_bounded,complete,9.307607867484311,9.307607867484311,1413.292305907041,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,-2.2737367544323206e-13,2620,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12603-o42603-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12603-o42603-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12604-o42604-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12604,0,,42604,high_accuracy_bounded,complete,12.232419192168418,12.232419192168418,2102.8953275842705,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,0.0,2612,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12604-o42604-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12604-o42604-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12605-o42605-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12605,0,,42605,high_accuracy_bounded,complete,10.409491021794016,10.409491021794016,1668.7509558265524,0,0,0.0,0,False,False,False,False,28,28,1.0,1.0,0.0,2608,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12605-o42605-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-nominal-reliable-e12605-o42605-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12601-o42601-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12601,0,,42601,high_accuracy_bounded,complete,10.44097619151786,10.44097619151786,1596.7904909515928,0,0,0.0,0,False,False,False,True,19,19,1.0,1.0,2.2737367544323206e-13,2622,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12601-o42601-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12601-o42601-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12602-o42602-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12602,0,,42602,high_accuracy_bounded,complete,13.27303488750052,13.27303488750052,2581.8861848262854,0,0,0.0,0,False,False,False,True,19,19,1.0,1.0,0.0,2612,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12602-o42602-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12602-o42602-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12603-o42603-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12603,0,,42603,high_accuracy_bounded,complete,11.928182120957711,11.928182120957711,2155.436305907041,0,0,0.0,0,False,False,False,True,19,19,1.0,1.0,0.0,2624,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12603-o42603-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12603-o42603-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12604-o42604-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12604,0,,42604,high_accuracy_bounded,complete,14.278586251000078,14.278586251000078,2686.330327584271,0,0,0.0,0,False,False,False,True,18,18,1.0,1.0,0.0,2617,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12604-o42604-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12604-o42604-rnone
development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12605-o42605-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12605,0,,42605,high_accuracy_bounded,complete,13.154318330849334,13.154318330849334,2458.815955826553,0,0,0.0,0,False,False,False,True,19,19,1.0,1.0,2.2737367544323206e-13,2613,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12605-o42605-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v1/development_trigger_candidate_n10_v1-commercial-thermohitl_rule-moderate-reliable-e12605-o42605-rnone
