acceptances,agreement_rate,application,coalition_formation_rate,coalition_recall_when_required,coalitions,commitment_breaches,commitment_memory_accuracy,commitment_memory_items,conservation_error,contradiction_rate,counteroffers,cumulative_unmet_weighted_need,delivered_messages,failed_actions,fairness,final_backlog,fulfillment_rate,generated_tokens,individually_rational_agreement_rate,information_disclosures,inventory_efficiency,llm_calls,llm_latency_seconds,manifest,max_free_energy,mean_agent_utility,mean_consensus_rmse,mean_time_to_agreement,message_bytes,message_delivery_rate,messages,method,minimum_agent_utility,multi_step_completion_rate,n_agents,on_time_delivery_rate,option_counts,partner_reliability_brier,partner_reliability_observations,plan_revisions,planner_revision,primary_outcome,prompt_tokens,recovery_time,rejections,run_id,scenario,scenario_name,seed,service_loss_auc,social_welfare,status,tool_calls,tool_proposals,total_cost,transport_efficiency,useful_coalition_precision,valid_structured_output_rate,valid_tool_call_rate,wall_clock_seconds
0,0.0,commercial,0.0,,0,0,0.7,50,-2.2737367544323206e-13,0.0,0,1059.5453138021553,10,4,0.9999991453819714,123.54341162686818,0.03420690561327025,0,0.0,0,0.004209594514828725,0,0.0,manifests/pilot-commercial-scripted_independent-n08-s1102-single_disruption.json,0.21585745133401535,0.4978811232821691,0.010062266996246131,,8255,0.4,25,scripted_independent,-0.2507627923559478,0.0,8,0.0,"{0: 11, 1: 0, 2: 0, 3: 25, 4: 4, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,mock-v2,14.344379107886063,0,11.0,0,pilot-commercial-scripted_independent-n08-s1102-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1102,14.344379107886063,0.28420669195876314,complete,36,40,0.0,0.0,0.0,1.0,0.9,0.017692245543003082
2,0.09090909090909091,commercial,0.0,,0,2,0.4807692307692308,52,0.0,0.025,4,614.0763361575501,15,1,0.9999998661641603,79.00705433313445,0.08643980071667964,0,1.0,0,0.007429586016752468,0,0.0,manifests/pilot-commercial-scripted_independent-n08-s1103-single_disruption.json,0.21585745133401535,0.4755811249565395,0.009563275325580121,,9346,0.5,30,scripted_independent,-0.2139177600469374,0.0,8,0.0,"{0: 11, 1: 0, 2: 0, 3: 22, 4: 7, 5: 0, 6: 0, 7: 0, 8: 0}",0.125,4,0,mock-v2,11.653713269757052,0,11.0,0,pilot-commercial-scripted_independent-n08-s1103-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1103,11.653713269757052,0.33643976725771974,complete,39,40,0.0,0.0,0.0,1.0,0.975,0.0181446373462677
0,0.0,commercial,0.0,,0,0,0.0,0,0.0,0.0,0,807.8313538598338,1,1,0.9999997462449076,101.98004906733209,0.06277584419223514,2637,0.0,4,0.006804938699223726,40,28.410924177616835,manifests/pilot-commercial-learned_no_entropy-n08-s1101-single_disruption.json,0.21585745133401535,0.439295995506652,0.009563275325580121,,835,0.25,4,learned_no_entropy,-0.10220106225693691,0.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,12.615528764174657,43782,11.0,0,pilot-commercial-learned_no_entropy-n08-s1101-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1101,12.615528764174657,0.312775780753462,complete,39,40,0.0,0.0,0.0,1.0,0.975,28.463146816939116
0,0.0,commercial,0.0,,0,0,0.0,0,2.2737367544323206e-13,0.0,0,1033.906650663721,1,1,0.9999991196314625,125.45627772572037,0.03370292175366191,2542,0.0,4,0.004223142629867753,40,26.555475488305092,manifests/pilot-commercial-learned_no_entropy-n08-s1102-single_disruption.json,0.21585745133401535,0.49524091540693604,0.010062266996246131,,838,0.2,5,learned_no_entropy,-0.27085791296946216,1.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,1,a09a35458c702b33eeacc393d103063234e8bc28,14.311293065658443,43512,11.0,0,pilot-commercial-learned_no_entropy-n08-s1102-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1102,14.311293065658443,0.28370270166152756,complete,40,40,0.0,0.0,0.0,1.0,0.975,26.60813206806779
0,0.0,commercial,0.0,,0,0,0.0,0,0.0,0.0,0,643.7840814191019,4,0,0.999999856817801,81.97583298141791,0.08357097230446789,2514,0.0,5,0.007492131579808616,40,26.92806836217642,manifests/pilot-commercial-learned_no_entropy-n08-s1103-single_disruption.json,0.21585745133401535,0.46761424763182874,0.009563275325580121,,1032,0.8,5,learned_no_entropy,-0.27133413103469833,0.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,11.735463156473234,44142,11.0,0,pilot-commercial-learned_no_entropy-n08-s1103-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1103,11.735463156473234,0.3335709365089181,complete,40,40,0.0,0.0,0.0,1.0,1.0,26.981754422187805
0,0.0,commercial,1.0,,4,0,0.0,0,-1.1368683772161603e-13,0.0,0,50.466707129728945,5,4,0.9999999989999999,0.0,1.0,3256,0.0,1,0.11634060979737766,40,30.891646161675453,manifests/pilot-commercial-thermoagent-n08-s1101-single_disruption.json,0.21585745133401535,0.8448531183278452,0.00530815177389489,,3092,0.5,10,thermoagent,0.11998732234595377,1.0,8,1.0,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 22, 8: 0}",,0,4,a09a35458c702b33eeacc393d103063234e8bc28,2.0816336404726523,48787,1.0,0,pilot-commercial-thermoagent-n08-s1101-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1101,2.0816336404726523,1.0963253740375583,complete,39,40,179.72012220723732,1.0,0.0,1.0,0.9,30.94932647421956
0,0.0,commercial,1.0,,2,0,0.0,0,0.0,0.0,0,331.1416235930022,1,3,0.9999999966433681,58.56042896720428,0.5458183718382102,2876,0.0,2,0.06808612355432489,40,29.42399486154318,manifests/pilot-commercial-thermoagent-n08-s1102-single_disruption.json,0.21585745133401535,0.7015949170564814,0.00890177875487743,,1826,0.14285714285714285,7,thermoagent,0.10439668999582602,1.0,8,1.0,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 13, 8: 0}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,5.741387821134548,47635,1.0,0,pilot-commercial-thermoagent-n08-s1102-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1102,5.741387821134548,0.7012887901899589,complete,40,40,121.88279884140469,0.8148148148148148,0.5,1.0,0.925,29.47989058867097
0,0.0,commercial,1.0,,1,0,0.0,0,1.1368683772161603e-13,0.0,0,15.920579686226374,1,3,0.9999999989999999,0.0,1.0,2917,0.0,1,0.09028073560471023,40,28.223342906683683,manifests/pilot-commercial-thermoagent-n08-s1103-single_disruption.json,0.21585745133401535,0.8579205429191947,0.00480916010322888,,898,0.25,4,thermoagent,-0.012783987603084468,1.0,8,1.0,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 14, 8: 0}",,0,3,a09a35458c702b33eeacc393d103063234e8bc28,0.966775042173794,47527,1.0,0,pilot-commercial-thermoagent-n08-s1103-single_disruption,reliable-moderate-p0.5-o0.5,single_disruption,1103,0.966775042173794,0.9435293027356546,complete,40,40,275.8926029679585,1.0,1.0,1.0,0.925,28.276734922081232
2,0.09090909090909091,commercial,0.0,,0,2,0.45454545454545453,44,0.0,0.0,0,386.59236980737813,5,0,0.9999999982225045,27.268233239220155,0.7500595469160859,0,1.0,2,0.08199325385823578,0,0.0,manifests/pilot-commercial-scripted_independent-n08-s1101-communication_loss.json,0.3195312465222615,0.74391581032618,0.026290318987707468,2.5,8422,0.17857142857142858,28,scripted_independent,0.17591926825220333,0.0,8,1.0,"{0: 14, 1: 0, 2: 0, 3: 22, 4: 2, 5: 0, 6: 0, 7: 2, 8: 0}",0.125,4,0,mock-v2,7.522962315192694,0,11.0,0,pilot-commercial-scripted_independent-n08-s1101-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1101,7.522962315192694,0.9245560614448797,complete,40,40,82.3734859516481,1.0,0.0,1.0,1.0,0.018235504627227783
0,0.0,commercial,0.0,,0,0,0.6,50,4.547473508864641e-13,0.0,0,1083.2307333565493,5,4,0.999999048854561,130.57430297702942,0.032424727027439676,0,0.0,0,0.0042369172982335895,0,0.0,manifests/pilot-commercial-scripted_independent-n08-s1102-communication_loss.json,0.3137759497842679,0.49716724731378314,0.026789310658373477,,8256,0.2,25,scripted_independent,-0.25284375952319066,0.0,8,0.0,"{0: 11, 1: 0, 2: 0, 3: 25, 4: 4, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,mock-v2,14.347369181159792,0,11.0,0,pilot-commercial-scripted_independent-n08-s1102-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1102,14.347369181159792,0.28242448924107993,complete,36,40,0.0,0.0,0.0,1.0,0.9,0.017638392746448517
1,0.045454545454545456,commercial,0.0,,0,1,0.40384615384615385,52,-1.1368683772161603e-13,0.05,4,632.3401460767325,7,2,0.9999998628356136,80.07587677507496,0.08538454879338156,0,1.0,0,0.007439622149449791,0,0.0,manifests/pilot-commercial-scripted_independent-n08-s1103-communication_loss.json,0.3195312465222615,0.47511480037826836,0.026290318987707468,,8981,0.25,28,scripted_independent,-0.21532414480507187,0.5,8,0.0,"{0: 11, 1: 0, 2: 0, 3: 22, 4: 7, 5: 0, 6: 0, 7: 0, 8: 0}",0.13,2,1,mock-v2,11.767711630008058,0,11.0,0,pilot-commercial-scripted_independent-n08-s1103-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1103,11.767711630008058,0.33538451450228496,complete,38,40,0.0,0.0,0.0,1.0,0.95,0.0180123932659626
0,0.0,commercial,0.0,,0,0,0.0,0,2.2737367544323206e-13,0.0,0,818.9032330049954,0,1,0.9999997314636211,105.10432037129958,0.06102367768583397,2576,0.0,4,0.006805578168738922,40,27.55177353695035,manifests/pilot-commercial-learned_no_entropy-n08-s1101-communication_loss.json,0.3195312465222615,0.4384921837122021,0.026290318987707468,,824,0.0,4,learned_no_entropy,-0.10416381806794679,1.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,1,a09a35458c702b33eeacc393d103063234e8bc28,12.607110495685244,43746,11.0,0,pilot-commercial-learned_no_entropy-n08-s1101-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1101,12.607110495685244,0.3110236105517392,complete,39,40,0.0,0.0,0.0,1.0,0.975,27.60246506333351
0,0.0,commercial,0.0,,0,0,0.0,0,-2.2737367544323206e-13,0.0,0,1072.5268416267322,0,1,0.9999990317901397,131.77948620175192,0.032137718261012804,2567,0.0,4,0.004210902850874477,40,27.962492793798447,manifests/pilot-commercial-learned_no_entropy-n08-s1102-communication_loss.json,0.3137759497842679,0.4946139517749411,0.026789310658373477,,838,0.0,5,learned_no_entropy,-0.2726855283970926,1.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,1,a09a35458c702b33eeacc393d103063234e8bc28,14.329372902994274,43514,11.0,0,pilot-commercial-learned_no_entropy-n08-s1102-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1102,14.329372902994274,0.28213747620854773,complete,40,40,0.0,0.0,0.0,1.0,0.975,28.015814937651157
0,0.0,commercial,0.0,,0,0,0.0,0,-2.2737367544323206e-13,0.0,0,668.8819985684152,0,0,0.9999998467185471,85.07677855820592,0.08077094474806215,2474,0.0,5,0.007476453746102513,40,26.69107684493065,manifests/pilot-commercial-learned_no_entropy-n08-s1103-communication_loss.json,0.3195312465222615,0.4663768922282893,0.026290318987707468,,1032,0.0,5,learned_no_entropy,-0.2750658618098273,0.0,8,0.0,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 5, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,11.798298674483656,43552,11.0,0,pilot-commercial-learned_no_entropy-n08-s1103-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1103,11.798298674483656,0.3307709064276989,complete,40,40,0.0,0.0,0.0,1.0,1.0,26.74748370051384
0,0.0,commercial,1.0,,3,0,0.0,0,-2.2737367544323206e-13,0.0,0,172.99069378142204,1,9,0.9999999989999999,0.0,0.9999999999999998,3373,0.0,5,0.10698408686291878,40,31.578043665736914,manifests/pilot-commercial-thermoagent-n08-s1101-communication_loss.json,0.3195312465222615,0.8438157584882038,0.026290318987707468,,3138,0.09090909090909091,11,thermoagent,0.11998732234595383,0.6666666666666666,8,1.0,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 27, 8: 0}",,0,6,a09a35458c702b33eeacc393d103063234e8bc28,3.369201434380626,48679,1.0,0,pilot-commercial-thermoagent-n08-s1101-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1101,3.369201434380626,1.0661008789500201,complete,38,40,197.21688590587672,0.5121951219512195,0.6666666666666666,0.975,0.775,31.634698033332825
0,0.0,commercial,1.0,,4,0,0.0,0,0.0,0.0,0,88.73547892934079,2,7,0.9999999989999999,0.0,0.9999999999999998,3480,0.0,2,0.12731547209797575,40,34.35872309282422,manifests/pilot-commercial-thermoagent-n08-s1102-communication_loss.json,0.3137759497842679,0.8394890075958206,0.026789310658373484,,2604,0.25,8,thermoagent,-0.07010479414822832,0.8571428571428571,8,1.0,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 29, 8: 0}",,0,6,a09a35458c702b33eeacc393d103063234e8bc28,3.3369651916224097,48903,1.0,0,pilot-commercial-thermoagent-n08-s1102-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1102,3.3369651916224097,0.7872316206207637,complete,37,40,610.5803818733935,1.0,0.25,0.975,0.825,34.41999069228768
0,0.0,commercial,1.0,,5,0,0.0,0,-1.1368683772161603e-13,0.0,0,28.822789932161996,0,6,0.9999999989999999,0.0,1.0000000000000002,3168,0.0,2,0.09249791990816987,40,31.055979132652283,manifests/pilot-commercial-thermoagent-n08-s1103-communication_loss.json,0.3195312465222615,0.8565807192687378,0.02629031898770747,,3935,0.0,13,thermoagent,-0.012783987603084496,0.6666666666666666,8,1.0,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 23, 8: 0}",,0,4,a09a35458c702b33eeacc393d103063234e8bc28,1.457302148904154,47954,1.0,0,pilot-commercial-thermoagent-n08-s1103-communication_loss,partition-moderate-p0.5-o0.5,communication_loss,1103,1.457302148904154,0.9510918163190896,complete,38,40,275.730187220214,0.5689655172413793,0.0,1.0,0.85,31.11274342238903
3,0.16666666666666666,humanitarian,0.0,,0,3,0.7222222222222222,36,2.2737367544323206e-13,0.0,0,594.7846862672055,19,0,0.999999996457005,50.14083368874063,0.5312693139337064,0,1.0,0,0.05220764847389357,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1101-nominal.json,0.22509015786347805,0.7587061084393887,0.000745196207768442,4.0,6752,0.7916666666666666,24,scripted_independent,0.43089855702675117,0.0,8,1.0,"{0: 11, 1: 0, 2: 0, 3: 18, 4: 3, 5: 0, 6: 0, 7: 0, 8: 0}",0.12666666666666668,6,0,mock-v2,594.7846862672055,0,11.0,0,pilot-humanitarian-scripted_independent-n08-s1101-nominal,reliable-nominal-p0.5-o0.5,nominal,1101,10.355177954993684,0.729932604363942,complete,32,32,54.91565730109874,1.0,0.0,1.0,1.0,0.018046047538518906
0,0.0,humanitarian,0.0,,0,0,0.875,40,-2.2737367544323206e-13,0.0,0,1055.172880602873,15,3,0.9999991278233074,124.85082094690085,0.0338608278825002,0,0.0,0,0.004094564179576476,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1102-nominal.json,0.22509015786347805,0.576512943378064,0.0007948759549530044,,6312,0.75,20,scripted_independent,-0.2511668912497243,0.0,8,0.0,"{0: 9, 1: 0, 2: 0, 3: 20, 4: 3, 5: 0, 6: 0, 7: 0, 8: 0}",,0,0,mock-v2,1055.172880602873,0,11.0,0,pilot-humanitarian-scripted_independent-n08-s1102-nominal,reliable-nominal-p0.5-o0.5,nominal,1102,14.339975249332623,0.28386060983832706,complete,29,32,0.0,0.0,0.0,1.0,0.90625,0.017607182264328003
1,0.05555555555555555,humanitarian,0.0,,0,1,0.6818181818181818,44,2.2737367544323206e-13,0.0,4,624.9266268986894,20,0,0.9999998615684438,80.47936152493106,0.08499285528366786,0,1.0,0,0.007559164610270202,0,0.0,manifests/pilot-humanitarian-scripted_independent-n08-s1103-nominal.json,0.22509015786347805,0.5608730366609787,0.0007451962077684419,,7329,0.8333333333333334,24,scripted_independent,-0.21584617349770832,0.0,8,0.0,"{0: 9, 1: 0, 2: 0, 3: 18, 4: 5, 5: 0, 6: 0, 7: 0, 8: 0}",0.13,2,0,mock-v2,624.9266268986894,0,11.0,0,pilot-humanitarian-scripted_independent-n08-s1103-nominal,reliable-nominal-p0.5-o0.5,nominal,1103,11.67183694875943,0.3349928206757788,complete,32,32,0.0,0.0,0.0,1.0,1.0,0.017896834760904312
0,0.0,humanitarian,0.0,,0,0,0.0,0,0.0,0.0,0,821.9006388123978,0,0,0.9999997568640037,99.6789717287103,0.06413207869645086,2231,0.0,3,0.00625774035975504,32,20.26721002534032,manifests/pilot-humanitarian-learned_no_entropy-n08-s1101-nominal.json,0.22509015786347805,0.543627439655222,0.000745196207768442,,596,0.0,3,learned_no_entropy,-0.09860710502544852,0.0,8,0.0,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 3, 8: 0}",,0,0,a09a35458c702b33eeacc393d103063234e8bc28,821.9006388123978,37437,11.0,0,pilot-humanitarian-learned_no_entropy-n08-s1101-nominal,reliable-nominal-p0.5-o0.5,nominal,1101,12.633978210145571,0.31413201791245177,complete,32,32,0.0,0.0,0.0,1.0,1.0,20.311661787331104
