application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,5e9f21f0f39131c3c4b9a0b222dd039ff84abe681273ab73f21a9113b25c48d1,ade0b6d7ad9a8676f5be94f0e1b17dfdfcb26dae0f3382a0a4bc6ab95a56bea0,45916
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,46f458cab4533e0be7ea2c55526799ae08dbafe3f7cc1f6538d3f680779852fc,97a5255935e05b5387bd9861f56ef462b691cf43dba61266302fcc6b06fdaa9f,192003
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,9d55d4c0bcfd29a1e1f2c1a3ccc4f5c7303b428ca1406d790a85e19a45414039,913788124eee0f64f5e2f9f3501665156fcbfd388a3c83278be49232c3e25000,33188015
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,52fa9d2fe45b6459353d60635ed9fae77d887ce1001df0667cf272b17284c71e,6537081b13568850d21781e286ca11b7713b306bd44477e309037b8f38b94545,24305
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,plain,b36624e6bb50b77cd09602e7f362e0229aacae8c9251e76403b53820c99ac20c,b36624e6bb50b77cd09602e7f362e0229aacae8c9251e76403b53820c99ac20c,7687
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,dbd348da281fc58bb7f24b4a57f964d3e0f9bf1efbe844ad370c957b10abfd0a,f969c9e8a6eaeeb79eb3f805feadd61df477528077b1a4c82ce9303e51d8f21b,432761
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,xz,17fca3538b52c6dd44b058682e6ca6a3ed547386cf2f3468abdf043a4cdca553,f34f49b2750410e6a522aa14a6cf320c95408fb230438180cf6c0333139fbd08,279279364
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,9ce47fa37444fee64f527c247220beab76f5135784676c60824bf391cfd20777,bd244339f1cc3c259892d972f985c531241667ee733e737362fdeea1d2c9abb1,168150
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,eb3bfb0ae98c6a14d1aa183442eccbe5c447492e74b6ce244e74982fd2b31a2f,70838fca0503fdb38ce89c5f40008f384e9af5d630c2ff20fd1549215111bc79,46420
humanitarian,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv,gzip,96fdd16597d4261bd77eea8a139ca05ab4eb8b4282fcb118f6e05c1c74f465be,7cd68eb68a2a3026be88f258fcd4475f803a22cd9a5fab0ce78aa2d216be2f37,206456
