application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,51eb05b131f2b6ee75d1efaef0fb0638c13f67911c8607052c965a16736b1393,00e2ab854f0cb2faae7a85e226e72c2bca13c4ebdb7a02f5bcac8f6cc49b3e1f,59572
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,34c912100f26b6e46252dabfa06663fad6098652e1bb33ecd88e8bbabdbad134,5b479f15135d567b4e9d70fa233f706b5cfe190776b25cb6c54f1ac9bd8f5f92,189495
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,590777d43a66f5c451687de3d1dc7d21978fb2bf28d8a294cf82975e7f702ecf,3a914dcf823c2cd0b7dc1e90cd6a50850b582f6b319eae01a571c05be4896d03,10591527
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,38172f2baaf710bd2ecb3b25f2d1ea050faea71ec265c0368b1b076a12fb77d2,66b03eb41c1847c1c2f6275d86c01adbbca44edadba3f93191b09252686113d4,13990
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,plain,e004fc74ee44a40799f75990a1be1984e70343293e70557030b10813e7abc80a,e004fc74ee44a40799f75990a1be1984e70343293e70557030b10813e7abc80a,7648
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,a9df561b4f0e073eff54f604816b9694fd376543011fedc310bd3be834982083,20db972a5ab14bb0f23f51828ec54bd907c3b0b20fd2045348eb519a117fdd5f,431751
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,xz,e8f6bcfa1ebddc6228c36cd6e9a9fea27523bb6975370633721e4f16f8516c00,f7fdb4528ea8f0e247d825fac8098e1dde3ee20245ec97f71b2491b60306b8b4,91515130
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,6af73c9292654e6dcba3cbd0713fdd826af66ec423e06167f6ce192c0e30fb12,8905b4bcdff7dd315c8c2a464dce056d022d59e8493d96d59ec12574462a17bc,167624
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,9fc490bae600b13771c9fad69e2956aa45661341129a834d3e0fe8bc87c8e540,355c75d399421ea0c3073e9ecff05b7a9c83bdd99e5557eaabd07fa4f4c20407,60007
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv,gzip,8ba6d7b0704b6337afaff03a40592492ece3a8a228cbfdecdac985198bec89d2,5411cde437d369770fd5535c9013fdf7fc86c19e5c1ab5f924b02c8e0afe1e58,204025
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,f916682c0d4b0cd4fdb9edc8be023b36ec6a8ff2da01fa43e3a72a20e170225f,43fe5e1fcbfd9d9dfc99eb80c5f5d97e434d945042d3fb3ff8379fc5b7404d22,5987547
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,a5ecb812c06e5b728db09e63b168abf9cd480ca77d8ca1c055e0a22aec5bc2b2,d84204a6cda5933dab2483f8e169f39783dae4e577ac6b65589c24462ee71d81,13751
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,plain,775b8a8316fdc09beb866f6adc8ea7bc2a87298c61e03d4d070029ddb9438c08,775b8a8316fdc09beb866f6adc8ea7bc2a87298c61e03d4d070029ddb9438c08,7805
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv,gzip,1b64593c22e616d551f1e3d0d9dfdce850d677f535872278a9532c275db2dea7,c6afd3d051a32dc549151988d490c777aea541a92a9a10af74014ec87b2a17a2,431497
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl,xz,fc6cf02685a301fc4113c344fc57b69c960c285ffb472b4bd227a87ee0535634,3fdeffb3658148fafff0124a16e1304d72a81ce11d33bc71a11871b8cd38e099,53198094
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv,gzip,44da381ca67571195cea7248da815e3a5a29d6b38ce61c79be6f5a131a35b1b3,d32bc5054f1de0ab66227dd8ec58c3ee543824a03313ee7ae6dc50ca22d2abb9,195384
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,9fc490bae600b13771c9fad69e2956aa45661341129a834d3e0fe8bc87c8e540,355c75d399421ea0c3073e9ecff05b7a9c83bdd99e5557eaabd07fa4f4c20407,60007
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,8ba6d7b0704b6337afaff03a40592492ece3a8a228cbfdecdac985198bec89d2,5411cde437d369770fd5535c9013fdf7fc86c19e5c1ab5f924b02c8e0afe1e58,204025
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,f916682c0d4b0cd4fdb9edc8be023b36ec6a8ff2da01fa43e3a72a20e170225f,43fe5e1fcbfd9d9dfc99eb80c5f5d97e434d945042d3fb3ff8379fc5b7404d22,5987547
humanitarian,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,a5ecb812c06e5b728db09e63b168abf9cd480ca77d8ca1c055e0a22aec5bc2b2,d84204a6cda5933dab2483f8e169f39783dae4e577ac6b65589c24462ee71d81,13751
