application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,b8191fba6efc3491bcb9adc7e8c043114f46a85b9bf6c553a9fd60d9d63d0974,b7b2ae0024750989c0e220591ab322d4fe43f8aded94ed1009152972ff110b88,18984
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,2841f29e186961d43f80ec5f014e085dd94c884dce4419e613cd26084335f7ae,67515215edb6aca31f399e347fc87b5f4bfe6eea11791f4ff215c0d4b42cbd0d,78486
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,daea5cd1e00217aa54bc00bf6964424942c9ed8e60301dea9f39a3182d07d20e,079a963d25c571cf3261a9499a66362acde3dcd7d7006b3d82b633cbc8fad4fa,4635942
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,d1b09edb56abe065ed78a79cfb3abf5ebca0b1117520ef035a1e2dcebd586138,39dd75cfa417fe41325e1b13d757555f655e763b1f45cca13c07e57814ae615b,7600
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,plain,25f26659c67d0175085035b54973a2d57c7e9f38fcd1b2a00fa5d50341e78002,25f26659c67d0175085035b54973a2d57c7e9f38fcd1b2a00fa5d50341e78002,7584
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,02f8293ca42241350d19a90fd75094c75ed9b327038083930e22e596019a4966,7777c850449241141b1f17b5913327bd81ffd3ed20ce93a8f275f94efee856d6,174713
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,xz,0ac95b15c13d4590792b6542d91399cfcd07ae178eb463008cdf49cdcc85459e,9b8a9c5138c158998e1bd84251a7f6b82420cd26fb8f3941ae2a6d81c88fcfc1,39076237
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,8ad36b6e5ab773f1b6c3350d844c9abdb29870f1739d14bb20cd7191675e8ed8,1f2d9bb895f18a65038f70dd25f9f46434e196abfc4e1fe6b6f8681e79f9301c,66435
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,286e7774f19578e88ecf2c43d46d045d1b003ea83d9b33507d31fd869a6e00f7,18933638dfcc87d60189d64d4847caf28a9fea5ab36c018b2e8fc09e7ab7d44c,18961
humanitarian,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv,gzip,63cd3e0b773da33201a170335e086bba1f5b98e56eac3d12f0116b18dfcad24d,3be630d7a60401562364516ce237f0de9193835115f58dacc9add035aa40bce8,84317
