sender,recipient,messages
HUM-00-ngo,HUM-03-assessment,148
HUM-00-ngo,HUM-06-depot,149
HUM-00-ngo,HUM-11-assessment,151
HUM-00-ngo,HUM-25-transport,150
HUM-00-ngo,HUM-27-assessment,153
HUM-01-transport,HUM-02-local_authority,128
HUM-01-transport,HUM-04-clinic,131
HUM-01-transport,HUM-09-transport,132
HUM-01-transport,HUM-26-local_authority,127
HUM-01-transport,HUM-27-assessment,130
HUM-02-local_authority,HUM-01-transport,166
HUM-02-local_authority,HUM-03-assessment,161
HUM-02-local_authority,HUM-05-shelter,167
HUM-02-local_authority,HUM-17-transport,160
HUM-02-local_authority,HUM-23-hub,166
HUM-02-local_authority,HUM-27-assessment,164
HUM-03-assessment,HUM-00-ngo,140
HUM-03-assessment,HUM-02-local_authority,139
HUM-03-assessment,HUM-04-clinic,139
HUM-03-assessment,HUM-05-shelter,136
HUM-03-assessment,HUM-06-depot,136
HUM-03-assessment,HUM-07-hub,138
HUM-03-assessment,HUM-09-transport,136
HUM-04-clinic,HUM-01-transport,113
HUM-04-clinic,HUM-03-assessment,110
HUM-04-clinic,HUM-05-shelter,113
HUM-04-clinic,HUM-06-depot,112
HUM-04-clinic,HUM-07-hub,115
HUM-05-shelter,HUM-02-local_authority,137
HUM-05-shelter,HUM-03-assessment,130
HUM-05-shelter,HUM-04-clinic,137
HUM-05-shelter,HUM-08-ngo,134
HUM-05-shelter,HUM-09-transport,137
HUM-05-shelter,HUM-21-shelter,135
HUM-06-depot,HUM-00-ngo,179
HUM-06-depot,HUM-03-assessment,175
HUM-06-depot,HUM-04-clinic,180
HUM-06-depot,HUM-08-ngo,178
HUM-06-depot,HUM-09-transport,177
HUM-06-depot,HUM-17-transport,176
HUM-06-depot,HUM-25-transport,178
HUM-07-hub,HUM-03-assessment,137
HUM-07-hub,HUM-04-clinic,140
HUM-07-hub,HUM-08-ngo,138
HUM-07-hub,HUM-10-local_authority,134
HUM-07-hub,HUM-26-local_authority,136
HUM-08-ngo,HUM-05-shelter,136
HUM-08-ngo,HUM-06-depot,134
HUM-08-ngo,HUM-07-hub,135
HUM-08-ngo,HUM-09-transport,134
HUM-08-ngo,HUM-10-local_authority,135
HUM-08-ngo,HUM-11-assessment,136
HUM-09-transport,HUM-01-transport,187
HUM-09-transport,HUM-03-assessment,178
HUM-09-transport,HUM-05-shelter,180
HUM-09-transport,HUM-06-depot,180
HUM-09-transport,HUM-08-ngo,183
HUM-09-transport,HUM-10-local_authority,179
HUM-09-transport,HUM-12-clinic,179
HUM-09-transport,HUM-22-depot,182
HUM-10-local_authority,HUM-07-hub,151
HUM-10-local_authority,HUM-08-ngo,152
HUM-10-local_authority,HUM-09-transport,151
HUM-10-local_authority,HUM-11-assessment,154
HUM-10-local_authority,HUM-12-clinic,151
HUM-10-local_authority,HUM-13-shelter,154
HUM-10-local_authority,HUM-17-transport,154
HUM-11-assessment,HUM-00-ngo,143
HUM-11-assessment,HUM-08-ngo,138
HUM-11-assessment,HUM-10-local_authority,137
HUM-11-assessment,HUM-12-clinic,135
HUM-11-assessment,HUM-13-shelter,141
HUM-11-assessment,HUM-17-transport,137
HUM-12-clinic,HUM-09-transport,133
HUM-12-clinic,HUM-10-local_authority,129
HUM-12-clinic,HUM-11-assessment,135
HUM-12-clinic,HUM-13-shelter,131
HUM-12-clinic,HUM-14-depot,134
HUM-12-clinic,HUM-15-hub,131
HUM-13-shelter,HUM-10-local_authority,109
HUM-13-shelter,HUM-11-assessment,110
HUM-13-shelter,HUM-12-clinic,105
HUM-13-shelter,HUM-14-depot,107
HUM-13-shelter,HUM-15-hub,112
HUM-13-shelter,HUM-16-ngo,107
HUM-14-depot,HUM-12-clinic,126
HUM-14-depot,HUM-13-shelter,130
HUM-14-depot,HUM-16-ngo,128
HUM-14-depot,HUM-17-transport,127
HUM-14-depot,HUM-27-assessment,131
HUM-15-hub,HUM-12-clinic,110
HUM-15-hub,HUM-13-shelter,114
HUM-15-hub,HUM-16-ngo,112
HUM-15-hub,HUM-17-transport,112
HUM-15-hub,HUM-18-local_authority,114
HUM-16-ngo,HUM-13-shelter,122
HUM-16-ngo,HUM-14-depot,117
HUM-16-ngo,HUM-15-hub,122
HUM-16-ngo,HUM-17-transport,117
HUM-16-ngo,HUM-18-local_authority,124
HUM-16-ngo,HUM-19-assessment,118
HUM-17-transport,HUM-02-local_authority,192
HUM-17-transport,HUM-06-depot,188
HUM-17-transport,HUM-10-local_authority,188
HUM-17-transport,HUM-11-assessment,190
HUM-17-transport,HUM-14-depot,193
HUM-17-transport,HUM-15-hub,189
HUM-17-transport,HUM-16-ngo,187
HUM-17-transport,HUM-19-assessment,188
HUM-18-local_authority,HUM-15-hub,107
HUM-18-local_authority,HUM-16-ngo,106
HUM-18-local_authority,HUM-19-assessment,107
HUM-18-local_authority,HUM-20-clinic,106
HUM-18-local_authority,HUM-21-shelter,106
HUM-19-assessment,HUM-16-ngo,131
HUM-19-assessment,HUM-17-transport,128
HUM-19-assessment,HUM-18-local_authority,133
HUM-19-assessment,HUM-20-clinic,131
HUM-19-assessment,HUM-21-shelter,133
HUM-19-assessment,HUM-22-depot,131
HUM-20-clinic,HUM-18-local_authority,121
HUM-20-clinic,HUM-19-assessment,116
HUM-20-clinic,HUM-22-depot,119
HUM-20-clinic,HUM-23-hub,117
HUM-20-clinic,HUM-24-ngo,120
HUM-20-clinic,HUM-25-transport,117
