application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,6a8a67109fd5a8ab9d9addccd53b11b38f49556c05a610a38f078db44a23dc69,20bc55142f33ceddcf5d021a9a900f745f26d093ff62b463e4f1fd12a2134621,26315
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv,gzip,6b5dd93fa597ec733e3839edcc00831c22b5cb426f9a213e80eed4f6805ae332,35fd3d27695693929a4f21ccd8bedba038a5f36b2c7e5e41bf3b6ce91d4fe5cd,80682
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,349f7a9ef5328e06c42fc28de4f80b10535e72ae1b37dbbef377485743e955d0,d8d955d9679c3d9115f65d56056b6a79bfc2e8cd5a90284c187e3919c40d784d,635038
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,d1807b3e88e19bc6ea7bf5263640cbde9c37b0517bf479234dbe4ca06ebef91a,9ab031165629e9d7643c3afa6f0dc0090a22911a7eaf5496f34814edb4f85984,5763
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,plain,6f8c751fca8412686b58e24435b0683ba83c64715aa1ca41ac6153263024ceb7,6f8c751fca8412686b58e24435b0683ba83c64715aa1ca41ac6153263024ceb7,7496
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv,gzip,2c75929314f8e2bb6e3f2e1449a87e8083cc85eac33a39f7a2d8a2d83f7984f0,cad794879d07cae03352eaec02c82b2f83af3bfdb66592c7d8e5aec5d29a5a84,172880
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl,xz,62d35ee24e6d0d048d8dee90249df7d874bd77b770c9021fa60c16998c746ce6,38c7edc45460d35c5737a9cb445b626dec068d170005f6ac7d52dd3a258da5b5,8577634
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv,gzip,3af394b8d3d1e9541a1d3506b4892e4a5b63f114cfd8a8e213dbba11379b4f20,451addeed1357eef60184e94654a1079c3a010db91b4fab2777437d40d1aa227,81724
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,6a8a67109fd5a8ab9d9addccd53b11b38f49556c05a610a38f078db44a23dc69,20bc55142f33ceddcf5d021a9a900f745f26d093ff62b463e4f1fd12a2134621,26315
humanitarian,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-pilots_v3-humanitarian-medium-medium-high-medium-random_geometric-private_fragmented-880303-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/decisions.csv,gzip,afe1a79f594f11215908538f0b8921e3987a579a2b793e7401d499059027e990,5b20cb0988451c8aa644ac948529e3b36f23be4913a6a29495f7695780324c69,80675
