application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,2f9bcad0e44cd7727ac50e20ae5086df16807886e4303f3e02bac77f072f1c4f,3c53ebacc37e6a216da06d8c1d819fbae5bbbcb03a69a030b9b5ae3c6f80387b,47170
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,8ec57642bce7711a04d4652b31e43da11c68d210090b627aef7ed4a6febfe9fb,16213aff7e66f45ff854430b7e08a6ae603a0fbb25f9a93490cf05a67f968c21,196347
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,535b2e1efed10ac24faf3c0df16c8f1281025341c37a630a86b174d60f495222,262abfd57ac24185de7dfe8516527110072a936aa7f05e12c241f4cd595e95fb,3356593
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,35cf413450c61c5da65957ba1a975af97b9056d8e884349d77519eb2384e4e3c,8c9fd404ff52cb44fcc5c33cc5c1c5a76609262a77f74a05d3f4cb441006c223,17644
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,plain,4a77dc3708a6842ac7c2379723ba2e8eab4eff87597d9d261c005f18684de31f,4a77dc3708a6842ac7c2379723ba2e8eab4eff87597d9d261c005f18684de31f,7272
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,635a46eb0633178fb906694c89063c8a0748f4e82890077155a403b263109ff8,aad77a9923eaf3e844f436bdb9496f0fd68825d2f9613dd3153160d7fb5f644a,440694
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,xz,fe88c74bc0a651f65a74440081737df60b8d8119f471ef1e84ff874223773e3e,dcc54f746f01e993c6744eb553c95b02d534d8cd87dead04067a9527a04bbe21,32435437
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,18f55481dfe9631b53074a0a35a51a5b39a4eee9e72002575d579bbb4053db74,4f8b0a8a586cc4a30436beb163b5c3a34b8969f51f806a243413f4434b88a614,162162
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,8e5178d01d83fb3c99b4f38e0ea542dcc8291969d5ab0326a2c6aca8fd08a777,eea038919cdcc5f0986a0399d103a3b7238b620762ff35bc811e26b0302cd31d,46684
utility_restoration,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-pilots_v3-utility_restoration-large-high-high-high-small_world-private_fragmented-880354-generalized_information-189d159ea878-uint8_simplex-frozen_local_rule/decisions.csv,gzip,45e55aaf99d2b685636d2275ae7db467fd08072e36cb1da17a507848abeef5b2,36992ed5132479bac5d24d54644da24980120a7558bb0d75ef6ec29d788c109f,210960
