application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,4dfd543b5952d9f898870308519db51911639f6d47bbe3844a8d2d83991b82f3,919b138bc14cd6871b8375b4189bb74488eba51f869a81ee735076941a61b6c4,14509
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/decisions.csv,gzip,f4feadcade34e66914e23c5265d266d8c039a7e0ede0fe48c4fc5c229b530618,644cd18218dad85bfcaae5d27ff14b59b9adb5866df55d7479f9bba4cd2bee97,86965
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,ddcb5455945acce915ea7156efeaad8beb528505871fa96d82d116ebddaa7902,dc20a343f4e7af1daf3e5439821d7dcff576dec6705aa13d4a561b00e0bac4ae,3919659
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,4d061daacda8e6a534d47e7cbe549a83d8b84ddd8120a9aa4d943d2fb8420e0b,53c09bc18f3d53d1ff274e07c83b3b347db74f2cf8922bdc578680b7b1c1196b,8652
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/episode.json,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/episode.json,plain,01858ae2f6979aba0835d73dce70b1fe11b73e873a6923712948cabaf5785c08,01858ae2f6979aba0835d73dce70b1fe11b73e873a6923712948cabaf5785c08,8232
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/estimation.csv,gzip,7c759cccaab670d409d6da9e7cadf0e1d52cff4e1acd3b7133d865da83f6dddd,8057f7e64afaee376e2def6a5c9c3fc4eb09e6bc2bd161f31a4eb2dc3b1b7b7f,177305
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/events.jsonl,xz,72483ccdb7689248b682d54233df9b415efc5bac0001ad09511abbc2d95bb2ad,61fa586b39c9ea05dfe79ef65520a6a74b4c4b4916508626d533af0573c2d1c4,30585443
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-generalized_information-f885a39c000a-uint8_simplex-frozen_local_rule/triggers.csv,gzip,2ab3a0136b32b3901ff4383a93ca6f7f455a96f7295dfdcde1465e054cf5182a,6adf6ece16a5acb8034a736c06111fa8deb15b02372206732ab1d91c3dbbaa3a,89158
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,aa88c77c3745691ee0cf3540a80f78c1e18ad18721c6c2bf19e08e9d8d2d8837,d74e0b8097b8d657e67807863964bce9ae6088d1d1f3bb06d5cf4591af6ad7d8,14253
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv,gzip,4f861a30cce7f15e021ed5120f0493a9c1fc007552e379eacef1af14fc3a64e7,55e4a75c5a2c095990115a51c02e5eeb37dcc3e29c61a8cbb33efed315f2f65c,81394
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,e8db6b1c6d85c033c1d050a6c2259689408b0986884b0fc93183efc0ed06a4ca,afed21cd95c2d31afe47d0f76554f20c838e7682cae1b887ed8a259ca2730794,3922035
utility_restoration,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-hysteresis_repair_pilot_v3-utility_restoration-medium-high-medium-high-scale_free-private_fragmented-8812504-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,f03752acade7e17a13b00d36b7906882a187cf46e0e9cf01cb640a576c061e3d,83d252099d486a3da84b773a32c1c0a48ebba07e82a75cf4dd4448e0c808a06f,8656
