cluster_id,panel_id,disruption,n_agents,topology,sweep,phase,window_sweeps,belief_magnetization,action_magnetization,belief_action_overlap,belief_disagreement,reference_energy_per_agent,energy_variance,configuration_entropy,entropy_rate,mean_individual_entropy,mean_individual_uncertainty,total_correlation,mean_pairwise_belief_mutual_information,mean_edge_belief_mutual_information,pairwise_mutual_information,edge_mutual_information,belief_susceptibility,binder_cumulant,spatial_belief_correlation,integrated_correlation_time,path_reversal_divergence,belief_action_lag,mean_confidence,messages_delivered,message_current,wire_bytes,corrupted_messages
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,11,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6239770335312352,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6755729166666667,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,12,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6216712726481008,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6786979166666667,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,13,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6184042443901978,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6828776041666668,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,14,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6138656754951525,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6883072916666667,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,15,baseline,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6095763538045679,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.6938802083333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,16,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6048624346269182,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7002473958333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,17,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.6016928656761992,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7045833333333335,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,18,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5994619828513075,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.70734375,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,19,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5986835404819335,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.708125,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,20,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5986835404819335,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.708125,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,21,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5980643082153493,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7089713541666667,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,22,disruption,3,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,0.010681515957446775,0.6036372515003262,0.17060172948369096,0.03772732821877039,0.5959699288286774,0.6036372515003262,0.0,0.0,0.0,0.0,0.05274822695035462,-0.1428571428571428,-0.14236111111111105,13.77069535948391,0.022420658952410397,0.9973404255319149,0.7116145833333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,23,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.012723570478723365,0.6853142072764582,0.2295035372816998,0.04283213795477864,0.5926322325791614,0.6853142072764582,0.0,0.0,0.0,0.0,0.06283244680851063,0.40740740740740744,-0.11979166666666663,13.14250698443727,0.0,0.9946808510638298,0.7155729166666666,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,24,disruption,3,0.125,0.125,1.0,0.4583333333333333,-1.74375,0.04491023936170196,0.9840865030829147,0.41290448646796474,0.0729932357783419,0.588484881030734,1.351697041824026,0.0015317105780879637,0.0,0.0015317105780879637,0.0,0.047872340425531915,0.5555555555555556,-0.07291666666666664,6.532293602684718,0.02133227744986621,0.9920212765957447,0.7205598958333335,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,25,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.050662400265957246,1.0892080913644198,0.4240127267881401,0.07785307311983392,0.5847013196070091,1.4020902484702655,0.0013036756546076908,0.0,0.0013036756546076908,0.0,0.05839982269503546,0.4838709677419355,-0.05034722222222219,6.5061362334002,0.02133227744986621,0.9920212765957447,0.7252083333333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,26,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.025282579787233934,0.6615632381579821,0.22826337575229055,0.04134770238487388,0.5821610750461282,0.6615632381579821,0.0,0.0,0.0,0.0,0.0598404255319149,0.11111111111111116,-0.07291666666666663,11.133542555364967,0.0,0.9946808510638298,0.7285416666666666,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,27,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.01643367686170205,0.48257756517701206,0.13640263982648018,0.030161097823563254,0.5804810169870387,0.48257756517701206,0.0,0.0,0.0,0.0,0.03889627659574468,-0.7777777777777777,-0.11979166666666663,9.220956970490473,0.0224206589524104,0.9973404255319149,0.7305859374999999,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,28,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5794699928737869,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7316276041666666,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,29,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5784589687605352,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7326692708333332,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,30,disruption,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.577321566633127,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7338411458333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,31,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5763105425198751,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7348828124999999,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,32,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5752995184066233,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7359244791666666,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,33,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.574793055383063,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7364192708333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,34,recovery,3,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,0.009133144946808482,0.5382674532283414,0.17023372387141877,0.033641715826771335,0.573610736599143,0.5382674532283414,0.0,0.0,0.0,0.0,0.045101950354609927,-0.4545454545454546,-0.1475694444444444,11.14384652157138,0.022420658952410397,0.9973404255319149,0.7376041666666667,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,35,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.009133144946808482,0.5382674532283414,0.21813123250859395,0.033641715826771335,0.571354204694893,0.5382674532283414,0.0,0.0,0.0,0.0,0.04510195035460993,-0.4545454545454546,-0.1475694444444444,8.549205691018704,0.0,0.9946808510638298,0.7398958333333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,36,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.009133144946808482,0.5382674532283414,0.21813123250859395,0.033641715826771335,0.5692881907788118,0.5382674532283414,0.0,0.0,0.0,0.0,0.04510195035460993,-0.4545454545454546,-0.1475694444444444,8.932141937369583,0.0,0.9946808510638298,0.7420182291666665,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,37,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5682139776584818,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7431249999999999,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,38,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5682139776584818,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7431249999999999,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,39,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.567455709573543,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7439062499999999,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,40,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5655600393611959,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7458593749999999,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,41,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5635379911346924,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7479427083333333,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,42,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5622742109931277,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.7492447916666666,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,43,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5621478329789712,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.749375,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,44,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5621478329789712,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.749375,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,45,recovery,3,0.0,0.0,1.0,0.5833333333333334,-1.6625,8.056451798001822e-31,-0.0,0.0,0.0,0.5621478329789712,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.1666666666666666,1.0,0.0,1.0,0.749375,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,1,baseline,7,0.125,0.25,0.625,0.4583333333333333,-0.9166666666666666,0.6086710069444445,1.574679441748109,1.597811807077259,0.1655685673579328,0.6768296894020063,3.284158631744582,0.0026115883246115744,0.0,0.0026115883246115744,0.0,0.057291666666666664,0.5151515151515151,-0.06770833333333331,2.394285714285714,0.12484230553046702,0.3416666666666667,0.5484374999999999,16,1.0,288,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,2,baseline,7,-0.125,-0.125,0.75,0.625,-0.9645833333333336,0.6085740787410395,1.5973827307872295,1.480185794984763,0.18312708726701368,0.6659248746146867,3.719135719535777,0.0030973193954983084,0.0,0.0030973193954983084,0.0,0.06451612903225806,0.5897435897435898,-0.005208333333333334,2.18494623655914,0.10589034107644432,0.5161290322580645,0.580859375,32,1.0,576,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,3,baseline,7,0.0,0.125,0.875,0.5833333333333334,-1.2854166666666669,1.0274689716312055,1.9387880267997526,1.6752826603926345,0.2096590946693099,0.6595256697128432,4.40793744113721,0.009007201583868467,0.0,0.009007201583868467,0.0,0.09530141843971632,0.4285714285714286,-0.06249999999999998,8.036645064875561,0.11157781056785487,0.601063829787234,0.5990885416666666,48,1.0,864,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,4,baseline,7,-0.125,-0.125,1.0,0.5416666666666666,-1.6062500000000002,1.6880045745149914,2.0890023535876865,1.7010757611053768,0.22110599462103547,0.6545464895447808,4.5961918403115565,0.013733595940153697,0.003133908250697338,0.013733595940153697,0.003133908250697338,0.1472594246031746,0.45299145299145294,-0.07421874999999997,13.897247471719771,0.09987384442437361,0.6785714285714286,0.6126953124999999,64,1.0,1152,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,5,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,2.190310291402954,2.1366324444352314,1.6775408777686172,0.22293406374227673,0.650716705082129,4.627122182915328,0.01794988981713761,0.007847887707462906,0.01794988981713761,0.007847887707462906,0.15174050632911393,0.44444444444444453,-0.0833333333333333,19.80913471755147,0.09245746983840528,0.7420886075949367,0.6223046875,80,1.0,1440,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,6,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,2.355043121040449,2.0838634920712185,1.516279235311178,0.21449187190415694,0.6477689228040078,4.47143023185989,0.02127045082944872,0.012401135852482101,0.02127045082944872,0.012401135852482101,0.12620614035087718,0.33333333333333337,-0.09722222222222217,21.25847262266265,0.07981371327930711,0.7855263157894737,0.62931640625,96,1.0,1728,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,7,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,2.3417974168364797,1.9605607608061566,1.3421134625753277,0.20266920732511207,0.6454058740259033,4.260471436167218,0.022618047114901497,0.01474088038725141,0.022618047114901497,0.01474088038725141,0.10802767052767051,0.2222222222222222,-0.10714285714285708,21.228600868677205,0.07021206356149573,0.8164414414414415,0.6347712053571427,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,8,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,1.2140590367152868,1.4723114563513051,0.6489110348654404,0.13326925989285082,0.6382684240925991,2.5965785515686974,0.0176584659733893,0.012258566168313306,0.0176584659733893,0.012258566168313306,0.08170447232947235,-0.009009009009008917,-0.12127976190476183,13.394146281134917,0.048728770868343596,0.9087837837837838,0.6524218749999999,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,9,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.49803982553982556,1.0848953763276494,0.37928516179077904,0.061020440472998275,0.6340029064997991,0.7586758077270646,0.002314861220248521,0.0007594802128215774,0.002314861220248521,0.0007594802128215774,0.039816602316602334,-0.696969696969697,-0.15327380952380945,14.961041863231225,0.03662040962227034,0.9538288288288288,0.6610602678571428,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,10,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.11961447496603736,0.6426431449004597,0.15532032954565358,0.039767920527910144,0.6308935422123072,0.5208474009114339,0.0005894299216518906,0.0,0.0005894299216518906,0.0,0.03700128700128699,-0.8666666666666665,-0.15178571428571422,18.516630736450605,0.019023589414166407,0.9864864864864865,0.6665736607142857,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,11,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0037748853764478655,0.2796407732265369,0.06249007450428014,0.017477548326658557,0.6283505429235403,0.2796407732265369,0.0,0.0,0.0,0.0,0.01864140926640926,-3.148148148148148,-0.159970238095238,9.188959091781058,0.009722232643080617,0.9988738738738738,0.6701897321428572,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,12,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.625900055323089,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6733872767857143,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,13,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6233472858530321,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6765736607142857,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,14,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6200565238497201,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6805189732142857,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,15,baseline,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6169863308622531,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6844977678571428,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,16,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6135373924211517,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6890736607142858,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,17,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6097833682190402,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6939285714285715,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,18,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6064798805708556,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.6981138392857142,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,19,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.60368550720708,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7016852678571429,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,20,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.6013316379726413,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7047488839285714,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,21,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,7.959677602230028e-31,-0.0,0.0,0.0,0.5997078660223684,0.0,0.0,0.0,0.0,0.0,0.0,nan,-0.16666666666666657,1.0,0.0,1.0,0.7069698660714285,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,22,disruption,7,0.125,0.125,1.0,0.5416666666666666,-1.6062500000000002,0.005586993243243225,0.37677016125643675,0.08736517323798186,0.023548135078527297,0.5978541822174126,0.37677016125643675,0.0,0.0,0.0,0.0,0.02759009009009009,-1.6666666666666665,-0.15624999999999994,14.36692617128342,0.009722232643080617,0.9988738738738738,0.7092857142857143,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,23,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.009345590009652481,0.5523117982255072,0.11796417958573864,0.0345194873890942,0.596090122809317,0.5523117982255072,0.0,0.0,0.0,0.0,0.04615106177606177,-0.382716049382716,-0.14657738095238088,25.341639956665592,0.0,0.9977477477477478,0.7113169642857142,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,24,disruption,7,0.125,0.125,1.0,0.4583333333333333,-1.74375,0.02008023648648641,0.8086921709388086,0.2314529220685922,0.05199703571575276,0.594047301174312,0.8552129719652797,0.00019383667094362937,0.0,0.00019383667094362937,0.0,0.05501930501930503,-0.03703703703703698,-0.12648809523809518,21.65741979375844,0.009511794707083203,0.9966216216216216,0.7138169642857142,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,25,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.029438495415057803,0.9441355451929287,0.2608085941536648,0.06207276440334602,0.591528183684142,1.0421929157141439,0.0004085723771717296,0.0,0.0004085723771717296,0.0,0.06062982625482626,0.1703703703703704,-0.10639880952380946,16.43756855725731,0.0,0.9954954954954955,0.7169419642857141,112,1.0,2016,0
V14Q_g0,V14Q_g0_nominal,nominal,16,modular,26,disruption,7,0.0,0.0,1.0,0.5833333333333334,-1.6625,0.0294384954150578,0.9441355451929287,0.2608085941536648,0.06207276440334602,0.5890090661939719,1.0421929157141439,0.0004085723771717296,0.0,0.0004085723771717296,0.0,0.060629826254826255,0.1703703703703704,-0.10639880952380946,13.420829774224153,0.0,0.9954954954954955,0.7200669642857143,112,1.0,2016,0
