sender,recipient,messages
HUM-00-ngo,HUM-01-transport,99
HUM-00-ngo,HUM-02-local_authority,96
HUM-00-ngo,HUM-03-assessment,100
HUM-00-ngo,HUM-25-transport,101
HUM-00-ngo,HUM-26-local_authority,100
HUM-00-ngo,HUM-27-assessment,98
HUM-01-transport,HUM-00-ngo,95
HUM-01-transport,HUM-02-local_authority,92
HUM-01-transport,HUM-03-assessment,90
HUM-01-transport,HUM-04-clinic,94
HUM-01-transport,HUM-27-assessment,94
HUM-02-local_authority,HUM-00-ngo,97
HUM-02-local_authority,HUM-01-transport,90
HUM-02-local_authority,HUM-03-assessment,96
HUM-02-local_authority,HUM-04-clinic,97
HUM-02-local_authority,HUM-05-shelter,99
HUM-02-local_authority,HUM-27-assessment,93
HUM-03-assessment,HUM-00-ngo,117
HUM-03-assessment,HUM-01-transport,108
HUM-03-assessment,HUM-02-local_authority,115
HUM-03-assessment,HUM-04-clinic,116
HUM-03-assessment,HUM-05-shelter,118
HUM-03-assessment,HUM-06-depot,114
HUM-03-assessment,HUM-25-transport,116
HUM-04-clinic,HUM-01-transport,110
HUM-04-clinic,HUM-02-local_authority,115
HUM-04-clinic,HUM-03-assessment,112
HUM-04-clinic,HUM-06-depot,112
HUM-04-clinic,HUM-07-hub,120
HUM-04-clinic,HUM-13-shelter,119
HUM-05-shelter,HUM-02-local_authority,89
HUM-05-shelter,HUM-03-assessment,91
HUM-05-shelter,HUM-06-depot,89
HUM-05-shelter,HUM-07-hub,92
HUM-05-shelter,HUM-08-ngo,92
HUM-06-depot,HUM-03-assessment,100
HUM-06-depot,HUM-04-clinic,100
HUM-06-depot,HUM-05-shelter,104
HUM-06-depot,HUM-07-hub,100
HUM-06-depot,HUM-08-ngo,107
HUM-06-depot,HUM-09-transport,98
HUM-07-hub,HUM-04-clinic,96
HUM-07-hub,HUM-05-shelter,94
HUM-07-hub,HUM-06-depot,93
HUM-07-hub,HUM-08-ngo,95
HUM-07-hub,HUM-09-transport,95
HUM-07-hub,HUM-10-local_authority,91
HUM-08-ngo,HUM-05-shelter,133
HUM-08-ngo,HUM-06-depot,130
HUM-08-ngo,HUM-07-hub,135
HUM-08-ngo,HUM-10-local_authority,130
HUM-08-ngo,HUM-11-assessment,133
HUM-08-ngo,HUM-21-shelter,133
HUM-09-transport,HUM-06-depot,111
HUM-09-transport,HUM-07-hub,115
HUM-09-transport,HUM-10-local_authority,113
HUM-09-transport,HUM-11-assessment,115
HUM-09-transport,HUM-17-transport,116
HUM-10-local_authority,HUM-07-hub,90
HUM-10-local_authority,HUM-08-ngo,89
HUM-10-local_authority,HUM-09-transport,90
HUM-10-local_authority,HUM-11-assessment,86
HUM-10-local_authority,HUM-12-clinic,86
HUM-10-local_authority,HUM-13-shelter,87
HUM-11-assessment,HUM-08-ngo,97
HUM-11-assessment,HUM-09-transport,94
HUM-11-assessment,HUM-10-local_authority,92
HUM-11-assessment,HUM-12-clinic,94
HUM-11-assessment,HUM-13-shelter,98
HUM-11-assessment,HUM-14-depot,98
HUM-12-clinic,HUM-10-local_authority,122
HUM-12-clinic,HUM-11-assessment,128
HUM-12-clinic,HUM-13-shelter,126
HUM-12-clinic,HUM-14-depot,128
HUM-12-clinic,HUM-21-shelter,128
HUM-13-shelter,HUM-04-clinic,123
HUM-13-shelter,HUM-10-local_authority,116
HUM-13-shelter,HUM-11-assessment,122
HUM-13-shelter,HUM-12-clinic,117
HUM-13-shelter,HUM-15-hub,120
HUM-13-shelter,HUM-16-ngo,117
HUM-14-depot,HUM-11-assessment,102
HUM-14-depot,HUM-12-clinic,101
HUM-14-depot,HUM-15-hub,99
HUM-14-depot,HUM-16-ngo,99
HUM-14-depot,HUM-17-transport,99
HUM-15-hub,HUM-13-shelter,101
HUM-15-hub,HUM-14-depot,100
HUM-15-hub,HUM-16-ngo,99
HUM-15-hub,HUM-17-transport,100
HUM-15-hub,HUM-18-local_authority,100
HUM-16-ngo,HUM-13-shelter,103
HUM-16-ngo,HUM-14-depot,100
HUM-16-ngo,HUM-15-hub,100
HUM-16-ngo,HUM-17-transport,98
HUM-16-ngo,HUM-18-local_authority,101
HUM-16-ngo,HUM-19-assessment,95
HUM-17-transport,HUM-09-transport,123
HUM-17-transport,HUM-14-depot,124
HUM-17-transport,HUM-15-hub,123
HUM-17-transport,HUM-16-ngo,124
HUM-17-transport,HUM-18-local_authority,125
HUM-17-transport,HUM-19-assessment,120
HUM-17-transport,HUM-20-clinic,126
HUM-18-local_authority,HUM-15-hub,127
HUM-18-local_authority,HUM-16-ngo,124
HUM-18-local_authority,HUM-17-transport,126
HUM-18-local_authority,HUM-19-assessment,123
HUM-18-local_authority,HUM-20-clinic,125
HUM-18-local_authority,HUM-21-shelter,126
HUM-18-local_authority,HUM-26-local_authority,125
HUM-19-assessment,HUM-16-ngo,122
HUM-19-assessment,HUM-17-transport,119
HUM-19-assessment,HUM-18-local_authority,121
HUM-19-assessment,HUM-20-clinic,119
HUM-19-assessment,HUM-21-shelter,123
HUM-19-assessment,HUM-22-depot,121
HUM-20-clinic,HUM-17-transport,125
HUM-20-clinic,HUM-18-local_authority,122
HUM-20-clinic,HUM-19-assessment,121
HUM-20-clinic,HUM-21-shelter,125
HUM-20-clinic,HUM-22-depot,124
HUM-20-clinic,HUM-23-hub,123
HUM-20-clinic,HUM-26-local_authority,125
HUM-21-shelter,HUM-08-ngo,162
HUM-21-shelter,HUM-12-clinic,158
HUM-21-shelter,HUM-18-local_authority,155
HUM-21-shelter,HUM-19-assessment,156
HUM-21-shelter,HUM-20-clinic,158
HUM-21-shelter,HUM-22-depot,156
HUM-21-shelter,HUM-23-hub,155
HUM-21-shelter,HUM-24-ngo,158
HUM-22-depot,HUM-19-assessment,116
HUM-22-depot,HUM-20-clinic,114
HUM-22-depot,HUM-21-shelter,117
HUM-22-depot,HUM-23-hub,114
HUM-22-depot,HUM-24-ngo,116
HUM-22-depot,HUM-25-transport,116
HUM-23-hub,HUM-20-clinic,113
HUM-23-hub,HUM-21-shelter,113
HUM-23-hub,HUM-22-depot,113
HUM-23-hub,HUM-24-ngo,114
HUM-23-hub,HUM-25-transport,116
HUM-23-hub,HUM-26-local_authority,112
HUM-24-ngo,HUM-21-shelter,117
