family,subset,cluster_id,panel_id,n_agents,topology,regime,disruption,coupling_strength,sampling_temperature,initial_condition,sweep,phase,belief_magnetization,action_magnetization,belief_action_overlap,belief_disagreement,configuration_entropy,entropy_rate,single_agent_marginal_entropy,total_correlation,reference_energy_per_agent,energy_variance,belief_susceptibility,spatial_belief_correlation,mean_confidence,messages_delivered,wire_bytes,message_current,workload_mean,workload_variance,local_configuration_entropy,cross_community_deliveries,corrupted_messages,macrostate_distance
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,14,baseline,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7524140625,80,1440,1.0,-1.0,0.0,1.3705023899189086,24,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,15,baseline,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7559921875000001,80,1440,1.0,-1.0,0.0,1.3705023899189086,23,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,16,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7613515625,80,1440,1.0,-1.0,0.0,1.3705023899189086,18,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,17,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7671953125,80,1440,1.0,-1.0,0.0,1.3705023899189086,13,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,18,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7729062499999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,9,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,19,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.778984375,80,1440,1.0,-1.0,0.0,1.3705023899189086,5,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,20,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7848828124999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,0,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,21,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7891796874999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,0,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,22,disruption,-0.125,-0.125,1.0,0.375,0.1985152433458726,0.1066722064807815,0.012407202709117,0.1985152433458726,-1.88125,0.0050806962025316,0.0120253164556962,0.0125,0.7925390624999998,80,1440,1.0,-0.996875,0.003115234375,1.364228114885585,0,0,1.2737811713324267
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,23,disruption,0.0,0.0,1.0,0.5,0.4437922953464478,0.1455851610910088,0.0277370184591529,0.4437922953464478,-1.8,0.0145568631329114,0.0344541139240506,0.040625,0.7949687499999999,80,1440,1.0,-0.98984375,0.0100531005859375,1.3501109960606077,0,0,0.8363260694053192
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,24,disruption,0.0,0.0,1.0,0.5,0.4437922953464478,0.1455851610910088,0.0277370184591529,0.4437922953464478,-1.8,0.0145568631329114,0.0344541139240506,0.040625,0.7964062499999999,80,1440,1.0,-0.98984375,0.0100531005859375,1.3501109960606072,0,0,0.8363260694053192
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,25,disruption,0.0,0.0,1.0,0.5,0.4437922953464478,0.1455851610910088,0.0277370184591529,0.4437922953464478,-1.8,0.0145568631329114,0.0344541139240506,0.040625,0.79765625,80,1440,1.0,-0.98984375,0.0100531005859374,1.3501109960606072,0,0,0.8363260694053192
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,26,disruption,0.0,0.0,1.0,0.5,0.4437922953464478,0.1455851610910088,0.0277370184591529,0.4437922953464478,-1.8,0.0145568631329114,0.0344541139240506,0.040625,0.7982812499999998,80,1440,1.0,-0.98984375,0.0100531005859375,1.3501109960606072,0,0,0.8363260694053192
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,27,disruption,0.0,0.0,1.0,0.5,0.3517104788493895,0.0852988989784335,0.0219819049280868,0.3517104788493895,-1.8,0.0106794897151898,0.0252768987341772,0.028125,0.7987499999999998,80,1440,1.0,-0.99296875,0.0069818115234374,1.3563852710939306,0,0,0.8026055801606916
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,28,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7987499999999998,80,1440,1.0,-1.0,0.0,1.3705023899189086,0,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,29,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7987499999999998,80,1440,1.0,-1.0,0.0,1.3705023899189086,0,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,30,disruption,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7987499999999998,80,1440,1.0,-1.0,0.0,1.3705023899189086,0,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,31,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7987499999999998,80,1440,1.0,-1.0,0.0,1.3705023899189086,3,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,32,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.7987499999999998,80,1440,1.0,-1.0,0.0,1.3705023899189086,12,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,33,recovery,-0.125,-0.125,1.0,0.375,0.0671968803626978,0.0931336383232726,0.0041998050226686,0.0671968803626978,-1.88125,0.0013203125,0.003125,0.003125,0.7993203124999999,80,1440,1.0,-0.99921875,0.0007806396484375,1.3689338211605775,17,0,1.4506388729436577
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,34,recovery,0.0,0.0,1.0,0.5,0.2967152565836348,0.1340487698543975,0.0185447035364771,0.2967152565836348,-1.8,0.0085402492088607,0.0202136075949367,0.021875,0.8003203124999999,80,1440,1.0,-0.99453125,0.0054388427734375,1.3595224086105928,24,0,0.7768247926831439
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,35,recovery,-0.125,-0.125,1.0,0.375,0.5172502020286037,0.1919876464068582,0.0323281376267877,0.5172502020286037,-1.88125,0.0178994264240506,0.0423655063291139,0.053125,0.8019062499999997,80,1440,1.0,-0.98671875,0.0131048583984374,1.3438367210272837,26,0,1.3824228616676106
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,36,recovery,0.0,0.0,1.0,0.5,0.6676166603431286,0.2300198700697334,0.0417260412714455,0.6676166603431286,-1.8,0.0253867681962025,0.0600870253164557,0.096875,0.8038593749999998,80,1440,1.0,-0.97578125,0.0236322021484375,1.3218767584106517,25,0,1.2647191108694171
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,37,recovery,0.0,0.0,1.0,0.5,0.6676166603431286,0.2300198700697334,0.0417260412714455,0.6676166603431286,-1.8,0.0253867681962025,0.0600870253164557,0.096875,0.8068671875,80,1440,1.0,-0.97578125,0.0236322021484375,1.3218767584106517,22,0,1.2647191108694171
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,38,recovery,0.0,0.0,1.0,0.5,0.6615632381579821,0.1900333418235618,0.0413477023848738,0.6615632381579821,-1.8,0.0250692246835443,0.0593354430379746,0.09375,0.809421875,80,1440,1.0,-0.9765625,0.02288818359375,1.3234453271689823,22,0,1.291216871644628
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,39,recovery,0.0,0.0,1.0,0.5,0.6108643020548935,0.1548530929097483,0.0381790188784308,0.6108643020548935,-1.8,0.0224620253164557,0.0531645569620253,0.075,0.8132421874999999,80,1440,1.0,-0.98125,0.0183984374999999,1.3328567397189677,19,0,1.1988675662305734
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,40,recovery,0.0,0.0,1.0,0.5,0.4637264398194103,0.094254758684374,0.0289829024887131,0.4637264398194103,-1.8,0.0154426424050633,0.0365506329113923,0.04375,0.81690625,80,1440,1.0,-0.9890625,0.01081787109375,1.3485424273022766,20,0,0.9501281727474264
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,41,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8205156249999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,22,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,42,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8233828124999999,80,1440,1.0,-1.0,0.0,1.3705023899189086,23,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,43,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8261328124999998,80,1440,1.0,-1.0,0.0,1.3705023899189086,20,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,44,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8271874999999997,80,1440,1.0,-1.0,0.0,1.3705023899189086,23,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g0,C_quench_n16_g0_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,45,recovery,0.0,0.0,1.0,0.5,-0.0,0.0,0.0,0.0,-1.8,7.988464862997588e-31,0.0,0.0,0.8278125,80,1440,1.0,-1.0,0.0,1.3705023899189086,25,0,1.2513703237229736
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,1,baseline,0.25,0.375,0.375,0.4166666666666667,1.64622455382987,1.6397718128906469,0.1556693074075076,3.335193283210373,-1.2145833333333331,1.870210358796296,0.1625,-0.1666666666666666,0.55,16,288,1.0,-0.3046875,0.43841552734375,1.8631886918896168,1,0,5.3587644677414135
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,2,baseline,0.25,0.375,0.875,0.4166666666666667,2.141837449156696,2.062210874388181,0.2428544160605959,5.629503864782373,-1.5604166666666668,3.455200492831541,0.1280241935483871,-2.0816681711721685e-17,0.5861328124999999,32,576,1.0,-0.470703125,0.4678916931152344,1.6934711047938138,7,0,6.2212770497641925
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,3,baseline,0.0,0.0,1.0,0.4166666666666667,2.2289797515380902,2.1141726742303337,0.2500186069361003,5.771615670417121,-1.9375,3.716341484436565,0.1488253546099291,0.0503472222222221,0.6043619791666667,48,864,1.0,-0.55859375,0.4314626057942708,1.5823150475176018,13,0,6.050636377587897
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,4,baseline,0.0,0.0,1.0,0.4166666666666667,2.174644844317388,1.931564485446292,0.2555997866949154,6.0045483299199045,-1.9375,4.281810446979718,0.2152157738095238,0.0794270833333333,0.6185058593749999,64,1152,1.0,-0.6611328125,0.3627080917358398,1.525413890317683,21,0,6.834068834492074
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,5,baseline,0.0,0.0,1.0,0.4166666666666667,1.9543845099470776,1.636462392095968,0.2396664882256615,5.714943113274093,-1.9375,4.13678054676512,0.2214794303797468,0.0968749999999999,0.6298906249999999,80,1440,1.0,-0.72890625,0.3085394287109375,1.491273195997732,27,0,6.951046712921545
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,6,baseline,0.0,0.0,1.0,0.4166666666666667,1.2728841391692216,0.7793966752058012,0.1093190271609947,2.225324729982611,-1.9375,0.8390718947784812,0.2148338607594936,0.1635416666666665,0.6563828125000001,80,1440,1.0,-0.86796875,0.1802239990234375,1.3895775413633935,33,0,2.5396036799510724
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,7,baseline,0.0,0.0,1.0,0.4166666666666667,0.6607532912832434,0.2824964064174696,0.0634817718277429,1.3706634072045296,-1.9375,0.2747200685654006,0.1059731012658228,0.1635416666666665,0.6708046875,80,1440,1.0,-0.940625,0.079287109375,1.355768921567377,32,0,1.986530711538322
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,8,baseline,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.6872187499999999,80,1440,1.0,-0.99375,0.0062109374999999,1.354710418717927,30,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,9,baseline,0.125,0.125,1.0,0.4583333333333333,0.4437922953464478,0.1146168773785716,0.0277370184591529,0.4437922953464478,-1.74375,0.0827760087025317,0.0344541139240506,0.1531249999999999,0.701171875,80,1440,1.0,-0.98984375,0.0100531005859375,1.3572766140380863,27,0,1.4495494710940118
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,10,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7124609375,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181726,24,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,11,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7224609375,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181726,20,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,12,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7306640624999999,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181726,22,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,13,baseline,0.0,0.0,1.0,0.4166666666666667,0.5623351446188083,0.1524541381011514,0.0351459465386755,0.5623351446188083,-1.9375,0.1140427215189874,0.0474683544303797,0.1458333333333332,0.7343828125,80,1440,1.0,-0.984375,0.015380859375,1.3586584115181723,25,0,0.8679111164831176
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,14,baseline,0.0,0.0,1.0,0.4166666666666667,0.2967152565836348,0.0800907584652455,0.0185447035364771,0.2967152565836348,-1.9375,0.0485631922468354,0.0202136075949367,0.1593749999999999,0.7385937499999999,80,1440,1.0,-0.99453125,0.0054388427734375,1.356092216198013,27,0,0.5127403134504727
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,15,baseline,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.743625,80,1440,1.0,-1.0,0.0,1.354710418717927,30,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,16,disruption,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.7495546875000001,80,1440,1.0,-1.0,0.0,1.354710418717927,27,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,17,disruption,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.7571249999999999,80,1440,1.0,-1.0,0.0,1.354710418717927,20,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,18,disruption,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.7638281250000001,80,1440,1.0,-1.0,0.0,1.354710418717927,13,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,19,disruption,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.7684765625,80,1440,1.0,-1.0,0.0,1.354710418717927,6,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,20,disruption,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.7742968749999999,80,1440,1.0,-1.0,0.0,1.354710418717927,0,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,21,disruption,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.7806249999999999,80,1440,1.0,-1.0,0.0,1.354710418717927,0,0,0.999698591911593
C_disruption_recovery,controlled_quench,C_quench_n16_g1,C_quench_n16_g1_network_partition,16,modular,markovized,network_partition,0.8,0.5,disordered,22,disruption,0.0,0.0,1.0,0.4166666666666667,-0.0,0.0,0.0,0.0,-1.9375,0.0,0.0,0.1666666666666665,0.7847265624999998,80,1440,1.0,-1.0,0.0,1.354710418717927,0,0,0.999698591911593
