sender,recipient,messages
HUM-00-ngo,HUM-01-transport,102
HUM-00-ngo,HUM-02-local_authority,101
HUM-00-ngo,HUM-03-assessment,103
HUM-00-ngo,HUM-26-local_authority,100
HUM-00-ngo,HUM-27-assessment,98
HUM-01-transport,HUM-00-ngo,144
HUM-01-transport,HUM-02-local_authority,138
HUM-01-transport,HUM-03-assessment,138
HUM-01-transport,HUM-04-clinic,135
HUM-01-transport,HUM-06-depot,145
HUM-01-transport,HUM-11-assessment,138
HUM-01-transport,HUM-26-local_authority,137
HUM-01-transport,HUM-27-assessment,135
HUM-02-local_authority,HUM-00-ngo,127
HUM-02-local_authority,HUM-01-transport,125
HUM-02-local_authority,HUM-03-assessment,129
HUM-02-local_authority,HUM-07-hub,128
HUM-02-local_authority,HUM-12-clinic,132
HUM-02-local_authority,HUM-27-assessment,122
HUM-03-assessment,HUM-00-ngo,136
HUM-03-assessment,HUM-01-transport,135
HUM-03-assessment,HUM-02-local_authority,135
HUM-03-assessment,HUM-04-clinic,135
HUM-03-assessment,HUM-06-depot,132
HUM-03-assessment,HUM-10-local_authority,132
HUM-03-assessment,HUM-18-local_authority,135
HUM-04-clinic,HUM-01-transport,154
HUM-04-clinic,HUM-03-assessment,152
HUM-04-clinic,HUM-07-hub,153
HUM-04-clinic,HUM-08-ngo,148
HUM-04-clinic,HUM-17-transport,156
HUM-04-clinic,HUM-23-hub,148
HUM-05-shelter,HUM-07-hub,135
HUM-05-shelter,HUM-08-ngo,138
HUM-05-shelter,HUM-11-assessment,139
HUM-05-shelter,HUM-25-transport,136
HUM-05-shelter,HUM-26-local_authority,137
HUM-06-depot,HUM-01-transport,127
HUM-06-depot,HUM-03-assessment,113
HUM-06-depot,HUM-07-hub,111
HUM-06-depot,HUM-08-ngo,110
HUM-07-hub,HUM-02-local_authority,171
HUM-07-hub,HUM-04-clinic,164
HUM-07-hub,HUM-05-shelter,167
HUM-07-hub,HUM-06-depot,165
HUM-07-hub,HUM-08-ngo,164
HUM-07-hub,HUM-09-transport,167
HUM-07-hub,HUM-10-local_authority,168
HUM-07-hub,HUM-17-transport,169
HUM-07-hub,HUM-23-hub,165
HUM-08-ngo,HUM-04-clinic,144
HUM-08-ngo,HUM-05-shelter,148
HUM-08-ngo,HUM-06-depot,145
HUM-08-ngo,HUM-07-hub,146
HUM-08-ngo,HUM-10-local_authority,145
HUM-08-ngo,HUM-16-ngo,147
HUM-08-ngo,HUM-18-local_authority,142
HUM-09-transport,HUM-07-hub,147
HUM-09-transport,HUM-10-local_authority,141
HUM-09-transport,HUM-12-clinic,146
HUM-09-transport,HUM-18-local_authority,142
HUM-09-transport,HUM-21-shelter,141
HUM-10-local_authority,HUM-03-assessment,165
HUM-10-local_authority,HUM-07-hub,166
HUM-10-local_authority,HUM-08-ngo,162
HUM-10-local_authority,HUM-09-transport,162
HUM-10-local_authority,HUM-11-assessment,162
HUM-10-local_authority,HUM-13-shelter,161
HUM-10-local_authority,HUM-20-clinic,164
HUM-11-assessment,HUM-01-transport,153
HUM-11-assessment,HUM-05-shelter,154
HUM-11-assessment,HUM-10-local_authority,149
HUM-11-assessment,HUM-13-shelter,148
HUM-11-assessment,HUM-23-hub,149
HUM-12-clinic,HUM-02-local_authority,125
HUM-12-clinic,HUM-09-transport,122
HUM-12-clinic,HUM-13-shelter,119
HUM-12-clinic,HUM-14-depot,120
HUM-12-clinic,HUM-26-local_authority,119
HUM-13-shelter,HUM-10-local_authority,129
HUM-13-shelter,HUM-11-assessment,127
HUM-13-shelter,HUM-12-clinic,130
HUM-13-shelter,HUM-14-depot,129
HUM-13-shelter,HUM-15-hub,128
HUM-13-shelter,HUM-26-local_authority,131
HUM-14-depot,HUM-12-clinic,100
HUM-14-depot,HUM-13-shelter,100
HUM-14-depot,HUM-15-hub,99
HUM-14-depot,HUM-16-ngo,103
HUM-14-depot,HUM-17-transport,101
HUM-15-hub,HUM-13-shelter,109
HUM-15-hub,HUM-14-depot,113
HUM-15-hub,HUM-16-ngo,112
HUM-15-hub,HUM-17-transport,110
HUM-15-hub,HUM-18-local_authority,110
HUM-16-ngo,HUM-08-ngo,114
HUM-16-ngo,HUM-14-depot,116
HUM-16-ngo,HUM-15-hub,112
HUM-16-ngo,HUM-18-local_authority,113
HUM-16-ngo,HUM-19-assessment,116
HUM-17-transport,HUM-04-clinic,133
HUM-17-transport,HUM-07-hub,131
HUM-17-transport,HUM-14-depot,130
HUM-17-transport,HUM-15-hub,125
HUM-17-transport,HUM-18-local_authority,128
HUM-17-transport,HUM-19-assessment,129
HUM-18-local_authority,HUM-03-assessment,159
HUM-18-local_authority,HUM-08-ngo,152
HUM-18-local_authority,HUM-09-transport,155
HUM-18-local_authority,HUM-15-hub,151
HUM-18-local_authority,HUM-16-ngo,156
HUM-18-local_authority,HUM-17-transport,153
HUM-18-local_authority,HUM-19-assessment,155
HUM-19-assessment,HUM-16-ngo,133
HUM-19-assessment,HUM-17-transport,128
HUM-19-assessment,HUM-18-local_authority,129
HUM-19-assessment,HUM-20-clinic,130
HUM-19-assessment,HUM-21-shelter,129
HUM-19-assessment,HUM-22-depot,129
HUM-20-clinic,HUM-10-local_authority,131
HUM-20-clinic,HUM-19-assessment,131
HUM-20-clinic,HUM-21-shelter,130
HUM-20-clinic,HUM-22-depot,130
HUM-20-clinic,HUM-23-hub,129
HUM-21-shelter,HUM-09-transport,134
HUM-21-shelter,HUM-19-assessment,131
HUM-21-shelter,HUM-20-clinic,133
HUM-21-shelter,HUM-22-depot,130
HUM-21-shelter,HUM-23-hub,132
HUM-21-shelter,HUM-24-ngo,130
HUM-22-depot,HUM-19-assessment,120
HUM-22-depot,HUM-20-clinic,117
HUM-22-depot,HUM-21-shelter,115
HUM-22-depot,HUM-23-hub,115
HUM-22-depot,HUM-24-ngo,122
HUM-22-depot,HUM-25-transport,117
HUM-23-hub,HUM-04-clinic,155
HUM-23-hub,HUM-07-hub,157
HUM-23-hub,HUM-11-assessment,156
HUM-23-hub,HUM-20-clinic,157
HUM-23-hub,HUM-21-shelter,155
HUM-23-hub,HUM-22-depot,157
HUM-23-hub,HUM-24-ngo,156
HUM-24-ngo,HUM-21-shelter,136
HUM-24-ngo,HUM-22-depot,138
HUM-24-ngo,HUM-23-hub,134
HUM-24-ngo,HUM-25-transport,135
HUM-24-ngo,HUM-26-local_authority,140
HUM-24-ngo,HUM-27-assessment,134
HUM-25-transport,HUM-05-shelter,117
HUM-25-transport,HUM-22-depot,115
HUM-25-transport,HUM-24-ngo,114
HUM-25-transport,HUM-26-local_authority,116
HUM-25-transport,HUM-27-assessment,116
