run_id,request_id,intervention_id,incident_id,step,loss_with_intervention,loss_without_intervention,intervention_effect,operator_minutes,causal_utility,rng_digest_with,rng_digest_without,accepted_actions_with,accepted_actions_without,service_arrivals_with,service_arrivals_without,commitment_changes_with,commitment_changes_without,request_entered_queue,allocator_selected,operator_received_authorized_view,operator_acted,agent_commitment_changed,accepted_action_changed,material_or_service_flow_changed,reached_demand_or_critical_service,primary_outcome_changed,harmful,common_randomness_verified,complete
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,V4HR0000002,V4HI000001,retailer_east,7,5.772086400000001,5.772086400000001,0.0,8.0,-0.02,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,V4HR0000001,V4HI000002,retailer_north,9,3.3723552000000003,3.3723552000000003,0.0,8.0,-0.02,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,3,3,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,V4HR0000002,V4HI000001,retailer_east,7,5.772086400000001,5.772086400000001,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,V4HR0000001,V4HI000002,retailer_north,9,2.0918592000000005,2.0918592000000005,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,4,4,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,V4HR0000002,V4HI000001,retailer_east,7,5.772086400000001,5.772086400000001,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,V4HR0000001,V4HI000002,retailer_north,9,2.0918592000000005,2.0918592000000005,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,4,4,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24004-o124004-rnone,V4HR0000002,V4HI000001,retailer_east,7,5.772086400000001,5.772086400000001,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24004-o124004-rnone,V4HR0000001,V4HI000002,retailer_north,9,3.3723552000000003,3.3723552000000003,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,3,3,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24005-o124005-rnone,V4HR0000002,V4HI000001,retailer_east,7,5.772086400000001,5.772086400000001,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-commercial-thermohitl_v4_rule-compound-private_fragmented-e24005-o124005-rnone,V4HR0000001,V4HI000002,retailer_north,9,2.0918592000000005,2.0918592000000005,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,4,4,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24001-o124001-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,2.396,1.0382399999999996,8.0,1.0182399999999996,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,1,0,1,0,True,True,True,True,True,False,True,True,True,False,True,True
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24002-o124002-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,1.3577600000000003,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24003-o124003-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,1.3577600000000003,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24004-o124004-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,1.3577600000000003,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24005-o124005-rnone,V4HR0000001,V4HI000001,clinic_region,7,2.396,2.396,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,0,0,1,0,True,True,True,True,True,False,False,False,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-partition-private_fragmented-e24001-o124001-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,2.396,1.0382399999999996,8.0,1.0182399999999996,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,1,0,1,0,True,True,True,True,True,False,True,True,True,False,True,True
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-partition-private_fragmented-e24002-o124002-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,1.3577600000000003,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-partition-private_fragmented-e24003-o124003-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,1.3577600000000003,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-partition-private_fragmented-e24004-o124004-rnone,V4HR0000001,V4HI000001,clinic_region,7,1.3577600000000003,1.3577600000000003,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-partition-private_fragmented-e24005-o124005-rnone,V4HR0000001,V4HI000001,clinic_region,7,2.396,2.396,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,0,0,1,0,True,True,True,True,True,False,False,False,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,V4HR0000001,V4HI000001,clinic_region,7,5.626732800000001,6.6649728,1.0382399999999992,8.0,1.0182399999999991,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,1,0,1,0,True,True,True,True,True,False,True,True,True,False,True,True
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,V4HR0000002,V4HI000002,water_region,9,3.2011232000000005,3.2011232000000005,0.0,8.0,-0.02,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,4,4,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,V4HR0000001,V4HI000001,clinic_region,7,5.626732800000001,5.626732800000001,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,V4HR0000002,V4HI000002,water_region,9,4.481619200000001,4.481619200000001,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,3,3,0,0,True,True,True,True,False,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,V4HR0000003,V4HI000003,water_region,10,3.7635360000000007,3.7635360000000007,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,V4HR0000001,V4HI000001,clinic_region,7,5.626732800000001,5.626732800000001,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,V4HR0000002,V4HI000002,water_region,9,3.2011232000000005,3.2011232000000005,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,4,4,0,0,True,True,True,True,False,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,V4HR0000003,V4HI000003,water_region,10,2.4830400000000004,2.4830400000000004,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24004-o124004-rnone,V4HR0000001,V4HI000001,clinic_region,7,5.626732800000001,5.626732800000001,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24004-o124004-rnone,V4HR0000002,V4HI000002,water_region,9,3.2011232000000005,3.2011232000000005,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,4,4,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24005-o124005-rnone,V4HR0000001,V4HI000001,clinic_region,7,6.6649728,6.6649728,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,0,0,1,0,True,True,True,True,True,False,False,False,False,False,True,False
implementation_pilot_v1_human-humanitarian-thermohitl_v4_rule-compound-private_fragmented-e24005-o124005-rnone,V4HR0000002,V4HI000002,water_region,9,6.921139200000001,6.921139200000001,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,0,0,1,0,True,True,True,True,True,False,False,False,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24001-o124001-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24002-o124002-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24003-o124003-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24004-o124004-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-telemetry_integrity-private_fragmented-e24005-o124005-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24001-o124001-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24002-o124002-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24003-o124003-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24004-o124004-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1e5230d37cbd3e56d01fc7caddb92bdaae0b2119af5f84a05953987cc8b6c6a8,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-partition-private_fragmented-e24005-o124005-rnone,V4HR0000001,V4HI000001,hospital_zone,7,1.8521600000000005,1.8521600000000005,0.0,8.0,-0.02,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,4995358c55816338fa9c027162074181d997c8eef3a3dbfce87aa029f97a9f45,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,V4HR0000001,V4HI000001,hospital_zone,7,6.121132800000001,6.121132800000001,0.0,8.0,-0.02,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24001-o124001-rnone,V4HR0000002,V4HI000002,water_zone,9,4.18050368,4.18050368,0.0,8.0,-0.02,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,7f2b4ec393820a654b3cb94e6bde6c2f5bbbfdf0153b1a6bce914e84332eaa96,1,1,3,3,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,V4HR0000001,V4HI000001,hospital_zone,7,6.121132800000001,6.121132800000001,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24002-o124002-rnone,V4HR0000002,V4HI000002,water_zone,9,3.1439116800000004,3.1439116800000004,0.0,8.0,-0.02,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,f66934c9d991423c292366c13a6fa74dca1c68ca6323656d44ad9c5103c8f212,1,1,4,4,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,V4HR0000001,V4HI000001,hospital_zone,7,6.121132800000001,6.121132800000001,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,1,1,1,0,True,True,True,True,True,False,False,True,False,False,True,False
implementation_pilot_v1_human-utility_restoration-thermohitl_v4_rule-compound-private_fragmented-e24003-o124003-rnone,V4HR0000002,V4HI000002,water_zone,9,4.18050368,4.18050368,0.0,8.0,-0.02,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,4ae6fb26be7edb9c1b28d82c3a11098ece5121dfc67a95545ed13d0afc34ab7b,1,1,3,3,1,0,True,True,True,True,True,False,False,True,False,False,True,False
