run_id,application,method,scenario,environment_seed,llm_seed,rl_seed,operator_seed,operator_profile,completion_status,primary_outcome,service_loss_auc,cumulative_unmet_weighted_need,operator_requests,operator_interventions,operator_minutes,trigger_activations,pre_disruption_false_activation,nominal_false_activation,timely_activation,missed_activation,material_actions_accepted,material_actions_reached_demand,first_pass_valid_rate,valid_after_one_repair_rate,conservation_error,total_communication_messages,llm_calls,prompt_tokens,generated_tokens,llm_latency_seconds,manifest,episode_directory
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12901-o42901-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,7.7895463804080105,7.7895463804080105,943.7146819642788,0,0,0.0,0,False,False,False,False,26,26,1.0,1.0,4.547473508864641e-13,2624,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12902-o42902-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,6.534102462973303,6.534102462973303,684.9225049963239,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,0.0,2610,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12903-o42903-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,8.811822626193921,8.811822626193921,1263.2249252612667,0,0,0.0,0,False,False,False,False,26,26,1.0,1.0,0.0,2600,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12904-o42904-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,10.82191632567056,10.82191632567056,1687.9863297529585,0,0,0.0,0,False,False,False,False,27,27,1.0,1.0,-2.2737367544323206e-13,2624,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12905-o42905-rnone,commercial,thermohitl_rule,human_v3_development-reliable-nominal-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,10.184148575247281,10.184148575247281,1395.9765357999315,0,0,0.0,0,False,False,False,False,26,26,1.0,1.0,-2.2737367544323206e-13,2581,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-nominal-reliable-e12905-o42905-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12901-o42901-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12901,0,,42901,high_accuracy_bounded,complete,9.696751881372302,9.696751881372302,1381.082681964279,2,1,12.0,2,False,False,True,False,22,22,1.0,1.0,2.2737367544323206e-13,2627,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12901-o42901-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12901-o42901-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12902-o42902-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12902,0,,42902,high_accuracy_bounded,complete,9.072152129647291,9.072152129647291,1296.562504996324,2,1,12.0,2,False,False,True,False,23,23,1.0,1.0,0.0,2613,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12902-o42902-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12902-o42902-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12903-o42903-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12903,0,,42903,high_accuracy_bounded,complete,11.160108238500598,11.160108238500598,1871.404925261267,2,1,12.0,2,False,False,True,False,22,22,1.0,1.0,0.0,2603,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12903-o42903-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12903-o42903-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12904-o42904-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12904,0,,42904,high_accuracy_bounded,complete,12.340043408187109,12.340043408187109,2086.566329752958,2,1,12.0,2,False,False,True,False,23,23,1.0,1.0,-6.821210263296962e-13,2627,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12904-o42904-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12904-o42904-rnone
development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12905-o42905-rnone,commercial,thermohitl_rule,human_v3_development-reliable-moderate-p0.5-o0.5,12905,0,,42905,high_accuracy_bounded,complete,11.760825445492952,11.760825445492952,1783.8105357999318,2,1,12.0,2,False,False,True,False,23,23,1.0,1.0,-2.2737367544323206e-13,2583,0,0,0,0.0,results/human_operator_v3/manifests/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12905-o42905-rnone.json,results/human_operator_v3/raw/development_trigger_candidate_n10_v4/development_trigger_candidate_n10_v4-commercial-thermohitl_rule-moderate-reliable-e12905-o42905-rnone
