sender,recipient,messages
HUM-00-ngo,HUM-01-transport,257
HUM-00-ngo,HUM-03-assessment,249
HUM-00-ngo,HUM-04-clinic,249
HUM-00-ngo,HUM-09-transport,249
HUM-00-ngo,HUM-10-local_authority,256
HUM-00-ngo,HUM-22-depot,254
HUM-00-ngo,HUM-25-transport,254
HUM-00-ngo,HUM-26-local_authority,254
HUM-01-transport,HUM-00-ngo,270
HUM-01-transport,HUM-02-local_authority,262
HUM-01-transport,HUM-03-assessment,262
HUM-01-transport,HUM-10-local_authority,262
HUM-01-transport,HUM-15-hub,269
HUM-01-transport,HUM-24-ngo,263
HUM-01-transport,HUM-26-local_authority,262
HUM-01-transport,HUM-27-assessment,262
HUM-02-local_authority,HUM-01-transport,173
HUM-02-local_authority,HUM-03-assessment,158
HUM-02-local_authority,HUM-04-clinic,159
HUM-02-local_authority,HUM-14-depot,164
HUM-03-assessment,HUM-00-ngo,229
HUM-03-assessment,HUM-01-transport,224
HUM-03-assessment,HUM-02-local_authority,229
HUM-03-assessment,HUM-04-clinic,225
HUM-03-assessment,HUM-05-shelter,229
HUM-03-assessment,HUM-06-depot,225
HUM-04-clinic,HUM-00-ngo,210
HUM-04-clinic,HUM-02-local_authority,205
HUM-04-clinic,HUM-03-assessment,210
HUM-04-clinic,HUM-07-hub,205
HUM-04-clinic,HUM-09-transport,215
HUM-04-clinic,HUM-11-assessment,205
HUM-05-shelter,HUM-03-assessment,213
HUM-05-shelter,HUM-06-depot,213
HUM-05-shelter,HUM-07-hub,213
HUM-05-shelter,HUM-08-ngo,214
HUM-05-shelter,HUM-27-assessment,218
HUM-06-depot,HUM-03-assessment,240
HUM-06-depot,HUM-05-shelter,239
HUM-06-depot,HUM-07-hub,239
HUM-06-depot,HUM-09-transport,239
HUM-06-depot,HUM-11-assessment,239
HUM-06-depot,HUM-12-clinic,244
HUM-06-depot,HUM-23-hub,239
HUM-07-hub,HUM-04-clinic,253
HUM-07-hub,HUM-05-shelter,252
HUM-07-hub,HUM-06-depot,252
HUM-07-hub,HUM-09-transport,252
HUM-07-hub,HUM-20-clinic,252
HUM-07-hub,HUM-21-shelter,252
HUM-07-hub,HUM-23-hub,252
HUM-08-ngo,HUM-05-shelter,196
HUM-08-ngo,HUM-09-transport,185
HUM-08-ngo,HUM-11-assessment,185
HUM-08-ngo,HUM-16-ngo,181
HUM-09-transport,HUM-00-ngo,243
HUM-09-transport,HUM-04-clinic,239
HUM-09-transport,HUM-06-depot,235
