application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,f7cd7dd9725db88539e889722d38be1cb890b328bf1910de68d77ea522a2aa4d,e31a0add72b76889b54fee5f980f8dfd33778094989bec06474df37df07c7d8a,10622
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/decisions.csv,gzip,70d8faf4ee88d0f8f21e9057c4d6c9571612c82bb473f92b5bb0027471fd22cb,6923c55e14a1549187cdfc51eeacdd36223f43675aa64b8c862c4d5d3367bce3,20756
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,9ceffb7310338057cfe71a4ae1e2c98d2c485d81cdef906532a801f457a38d64,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,9ceffb7310338057cfe71a4ae1e2c98d2c485d81cdef906532a801f457a38d64,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/episode.json,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/episode.json,plain,54649decd1b19539aec65f2a67380269f6d9dbd41516524550c7a3bc61ea03cc,54649decd1b19539aec65f2a67380269f6d9dbd41516524550c7a3bc61ea03cc,7628
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/estimation.csv,gzip,39750f8fe4e72813e4bdb4ccc69714edec1d07959010866adffa86af15262bf5,418e1b59111023d0c79637d31f8e79005bd54709872529c8806917c7b2b08887,48291
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/events.jsonl,xz,814382e38297f5a6f4e33e6bc051bc5a6d96cb7b1b636ca6d820e5ebc4cba5ef,c8dedfd9ff1a7a2ecdac405e8484e2c42afbf3923ab084ba18bc842b38184293,517340
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-high-high-high-small_world-private_fragmented-8812202-none-806ed450405e-uint8_simplex-frozen_local_rule/triggers.csv,gzip,72813ef61b8ebb85efa98116d4227c962214bd3cebb3dcc9c22eb343a291214e,4a9c93550b01817fa341ff67ee2aea7af8227e9f5e6264c7ba4fc580aeeed348,9608
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812201-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812201-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,c7174501a3762e7164f9dbc2ac352add7fac0baad59869ef0cb3c177566e2fcd,e26d61370108e088054eb4ecbc9b2ce5bd5013c510f81b8249b0dd19fbabd2d0,7274
humanitarian,v8-hysteresis_repair_pilot_v2-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812201-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-hysteresis_repair_pilot_v2-humanitarian-small-low-low-low-random_geometric-private_fragmented-8812201-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,0af7a2982c0cd73d9c1fde15e6444c1937247f118dee4aaadbef49f0571b5cc9,0f6803d94d6e896ec3f596eddc977e147abbe3d57d29b885882734b163fec74b,22455
